timestamp,open,high,low,close,volume
2025-03-26,0.19066,0.2059,0.18932,0.19489,149917917.0
2025-03-27,0.19489,0.20059,0.18768,0.19048,72113761.0
2025-03-28,0.19048,0.19291,0.1772,0.18023,77187405.0
2025-03-29,0.18023,0.18272,0.16589,0.16953,68163003.0
2025-03-30,0.16953,0.17242,0.16444,0.1665,48453505.0
2025-03-31,0.1665,0.16839,0.16007,0.16664,74032137.0
2025-04-01,0.16664,0.17576,0.16602,0.17399,57213875.0
2025-04-02,0.17399,0.17999,0.16193,0.16384,109889259.0
2025-04-03,0.16384,0.16749,0.15537,0.16225,73433859.0
2025-04-04,0.16225,0.17282,0.15995,0.17128,89636208.0
2025-04-05,0.17128,0.17169,0.1661,0.16897,28232119.0
2025-04-06,0.16897,0.17007,0.14581,0.14927,88544086.0
2025-04-07,0.14927,0.15407,0.13001,0.14956,262098191.0
2025-04-08,0.14956,0.15703,0.14113,0.14225,116849943.0
2025-04-09,0.14225,0.1643,0.13652,0.16032,171143364.0
2025-04-10,0.16032,0.16047,0.14883,0.15358,90941386.0
2025-04-11,0.15358,0.1625,0.15327,0.16004,59314050.0
2025-04-12,0.16004,0.16948,0.15784,0.16764,60544556.0
2025-04-13,0.16764,0.16868,0.16102,0.1626,59931869.0
2025-04-14,0.1626,0.16964,0.15736,0.15854,68652065.0
2025-04-15,0.15854,0.16134,0.15311,0.15356,53267269.0
2025-04-16,0.15356,0.15737,0.15018,0.15471,57080842.0
2025-04-17,0.15471,0.15946,0.15298,0.15588,34463104.0
2025-04-18,0.15588,0.15895,0.15358,0.15759,25777085.0
2025-04-19,0.15759,0.16091,0.15632,0.15735,25702290.0
2025-04-20,0.15735,0.15958,0.15248,0.15526,36764122.0
2025-04-21,0.15526,0.16356,0.15501,0.15935,72460449.0
2025-04-22,0.15935,0.17995,0.15726,0.17861,138721367.0
2025-04-23,0.17861,0.18546,0.17492,0.17864,155126246.0
2025-04-24,0.17864,0.1833,0.16979,0.18255,120148566.0
2025-04-25,0.18255,0.18623,0.1775,0.18156,123506478.0
2025-04-26,0.18156,0.193,0.18012,0.1819,112758855.0
2025-04-27,0.1819,0.18349,0.17645,0.17933,75971445.0
2025-04-28,0.17933,0.18276,0.17376,0.17906,97012621.0
2025-04-29,0.17906,0.18073,0.17241,0.17465,77464349.0
2025-04-30,0.17465,0.17665,0.1668,0.17226,77826629.0
2025-05-01,0.17226,0.18341,0.17205,0.18065,77772150.0
2025-05-02,0.18065,0.18446,0.17919,0.18151,63664102.0
2025-05-03,0.18151,0.1822,0.17529,0.17564,46888949.0
2025-05-04,0.17564,0.17743,0.16999,0.17049,48541145.0
2025-05-05,0.17049,0.17467,0.16827,0.17063,48607685.0
2025-05-06,0.17063,0.17257,0.16427,0.1722,59628776.0
2025-05-07,0.1722,0.17445,0.16902,0.17203,52846284.0
2025-05-08,0.17203,0.19844,0.17171,0.19818,172505290.0
2025-05-09,0.19818,0.21449,0.19299,0.20532,203474628.0
2025-05-10,0.20532,0.25095,0.20337,0.25065,231362704.0
2025-05-11,0.25065,0.25966,0.22213,0.23182,259471865.0
2025-05-12,0.23182,0.25315,0.22054,0.23101,325895434.0
2025-05-13,0.23101,0.24308,0.21734,0.2408,186838003.0
2025-05-14,0.2408,0.24757,0.22808,0.23275,133655066.0
2025-05-15,0.23275,0.23676,0.21377,0.21939,159665203.0
2025-05-16,0.21939,0.23094,0.21797,0.22112,98949097.0
2025-05-17,0.22112,0.22225,0.21076,0.21457,86314943.0
2025-05-18,0.21457,0.23775,0.21401,0.23307,157016392.0
2025-05-19,0.23307,0.23581,0.21404,0.22445,145524375.0
2025-05-20,0.22445,0.2308,0.21769,0.22617,118442244.0
2025-05-21,0.22617,0.23807,0.22263,0.23403,186090537.0
2025-05-22,0.23403,0.24575,0.23382,0.24557,160519420.0
2025-05-23,0.24557,0.25431,0.22304,0.22522,219968250.0
2025-05-24,0.22522,0.23043,0.22358,0.22508,68800497.0
2025-05-25,0.22508,0.22645,0.21563,0.22491,90573187.0
2025-05-26,0.22491,0.23039,0.22252,0.22594,64277708.0
2025-05-27,0.22594,0.23221,0.21967,0.22599,80353182.0
2025-05-28,0.22599,0.22786,0.21678,0.22096,68105244.0
2025-05-29,0.22096,0.22804,0.21401,0.21487,90051865.0
2025-05-30,0.21487,0.21653,0.19062,0.19357,180950505.0
2025-05-31,0.19357,0.19551,0.18555,0.19251,107519754.0
2025-06-01,0.19251,0.19485,0.18642,0.19365,54329607.0
2025-06-02,0.19365,0.19648,0.18852,0.19506,60133432.0
2025-06-03,0.19506,0.20051,0.19142,0.19309,71174866.0
2025-06-04,0.19309,0.19703,0.18706,0.18812,48754964.0
2025-06-05,0.18812,0.19252,0.16803,0.17104,136397973.0
2025-06-06,0.17104,0.18449,0.16938,0.17878,112092653.0
2025-06-07,0.17878,0.1887,0.17776,0.18511,57992043.0
2025-06-08,0.18511,0.187,0.18044,0.18418,47396142.0
2025-06-09,0.18418,0.19606,0.18017,0.1949,85742137.0
2025-06-10,0.1949,0.19865,0.18876,0.19851,98024078.0
2025-06-11,0.19851,0.20652,0.19126,0.19293,111250218.0
2025-06-12,0.19293,0.1937,0.18001,0.18104,100463769.0
2025-06-13,0.18104,0.18147,0.17,0.18041,149548339.0
2025-06-14,0.18041,0.18046,0.17458,0.17826,61222846.0
2025-06-15,0.17826,0.17871,0.17148,0.17554,56851140.0
2025-06-16,0.17554,0.18115,0.17213,0.17275,89750769.0
2025-06-17,0.17275,0.17613,0.16398,0.16935,89711988.0
2025-06-18,0.16935,0.17219,0.16403,0.17068,67818655.0
2025-06-19,0.17068,0.17204,0.16775,0.17093,33845469.0
2025-06-20,0.17093,0.17199,0.15847,0.16235,94013634.0
2025-06-21,0.16235,0.16437,0.15028,0.15449,67547282.0
2025-06-22,0.15449,0.15769,0.1427,0.15127,175613973.0
2025-06-23,0.15127,0.16531,0.14862,0.16377,104985951.0
2025-06-24,0.16377,0.16764,0.16169,0.16572,88535216.0
2025-06-25,0.16572,0.16769,0.16255,0.16457,67650804.0
2025-06-26,0.16457,0.16808,0.15788,0.16002,76193676.0
2025-06-27,0.16002,0.16302,0.15706,0.16101,43646084.0
2025-06-28,0.16101,0.16502,0.1604,0.16362,29118822.0
2025-06-29,0.16362,0.17,0.1626,0.16945,41551993.0
2025-06-30,0.16945,0.16995,0.16222,0.16517,65176958.0
2025-07-01,0.16517,0.16635,0.15675,0.15778,67800003.0
2025-07-02,0.15778,0.17272,0.15656,0.16867,191833768.0
2025-07-03,0.16867,0.17543,0.16747,0.17202,250221430.0
2025-07-04,0.17202,0.17297,0.16126,0.16288,188490525.0
2025-07-05,0.16288,0.16505,0.16194,0.16421,73130135.0
2025-07-06,0.16421,0.17521,0.16312,0.17195,216304978.0
2025-07-07,0.17195,0.17721,0.16569,0.16792,213699221.0
2025-07-08,0.16792,0.17198,0.16588,0.17094,140121105.0
2025-07-09,0.17094,0.18661,0.16992,0.18054,337609590.0
2025-07-10,0.18054,0.19639,0.17875,0.19507,339333853.0
2025-07-11,0.19507,0.21368,0.19114,0.20107,715893778.0
2025-07-12,0.20102,0.20657,0.19192,0.19742,279365658.0
2025-07-13,0.19742,0.20414,0.19576,0.19855,244298988.0
2025-07-14,0.19855,0.21082,0.19464,0.19749,478971657.0
2025-07-15,0.19749,0.19932,0.18841,0.1992,388799676.0
2025-07-16,0.1992,0.22071,0.19553,0.21269,525449824.0
2025-07-17,0.21269,0.22234,0.20664,0.21826,365248484.0
2025-07-18,0.21826,0.25398,0.2162,0.2358,609130532.0
2025-07-19,0.2358,0.25772,0.23558,0.24143,342725927.0
2025-07-20,0.24143,0.27834,0.23998,0.27375,495327959.0
2025-07-21,0.27375,0.28751,0.2642,0.27141,456129754.0
2025-07-22,0.27141,0.27498,0.25743,0.27093,323210366.0
2025-07-23,0.27093,0.27107,0.231,0.24078,323764918.0
2025-07-24,0.24078,0.24663,0.222,0.23214,336497712.0
2025-07-25,0.23214,0.23697,0.22102,0.23674,289751411.0
2025-07-26,0.23674,0.24024,0.23296,0.2354,110037449.0
2025-07-27,0.2354,0.24373,0.23439,0.24071,155910921.0
2025-07-28,0.24071,0.24858,0.22436,0.22616,237688699.0
2025-07-29,0.22616,0.23275,0.21764,0.22391,175648557.0
2025-07-30,0.22391,0.22654,0.20907,0.21999,176676767.0
2025-07-31,0.21999,0.22567,0.20848,0.20974,125451748.0
2025-08-01,0.20974,0.2125,0.19589,0.20097,279442780.0
2025-08-02,0.20097,0.20349,0.1895,0.19098,198258457.0
2025-08-03,0.19098,0.20047,0.18857,0.19872,111364325.0
2025-08-04,0.19872,0.21126,0.19847,0.21038,194111060.0
2025-08-05,0.21038,0.21105,0.19603,0.19981,167758455.0
2025-08-06,0.19981,0.20716,0.19558,0.20524,124909533.0
2025-08-07,0.20524,0.22304,0.20332,0.22228,223917551.0
2025-08-08,0.22228,0.2325,0.21953,0.23041,238629209.0
2025-08-09,0.23041,0.24674,0.22973,0.24,288209035.0
2025-08-10,0.24,0.24348,0.22947,0.23384,218427081.0
2025-08-11,0.23384,0.24171,0.22119,0.22207,284425691.0
2025-08-12,0.22207,0.23835,0.21878,0.23581,396299573.0
2025-08-13,0.23581,0.2505,0.23135,0.24482,622980079.0
2025-08-14,0.24482,0.25574,0.21734,0.22381,908024192.0
2025-08-15,0.22381,0.23296,0.22007,0.22886,499828539.0
2025-08-16,0.22886,0.23622,0.22522,0.23115,314286009.0
2025-08-17,0.23115,0.24254,0.2284,0.23457,355112551.0
2025-08-18,0.23457,0.23554,0.22,0.22261,532191550.0
2025-08-19,0.22261,0.22563,0.20869,0.20945,521750898.0
2025-08-20,0.20945,0.22288,0.20812,0.22168,608324815.0
2025-08-21,0.22168,0.22449,0.21392,0.21473,293688122.0
2025-08-22,0.21473,0.24222,0.20842,0.24053,716683767.0
2025-08-23,0.24053,0.24087,0.22902,0.23631,413824996.0
2025-08-24,0.23631,0.24493,0.22774,0.23181,508353669.0
2025-08-25,0.23181,0.23459,0.20603,0.20965,630955791.0
2025-08-26,0.20965,0.21999,0.20722,0.21839,375372701.0
2025-08-27,0.21839,0.22375,0.21611,0.21892,382698824.0
2025-08-28,0.21892,0.22596,0.21671,0.22438,286389247.0
2025-08-29,0.22438,0.22517,0.20979,0.2139,420382714.0
2025-08-30,0.2139,0.21884,0.21128,0.21595,161461915.0
2025-08-31,0.21595,0.22128,0.21327,0.2137,147234859.0
2025-09-01,0.2137,0.21987,0.205,0.21073,451391092.0
2025-09-02,0.21073,0.21551,0.20666,0.21488,307683150.0
2025-09-03,0.21488,0.22349,0.21249,0.2203,247307642.0
2025-09-04,0.2203,0.22111,0.21044,0.21243,206251270.0
2025-09-05,0.21243,0.22097,0.21182,0.21788,433529857.0
2025-09-06,0.21788,0.21887,0.21229,0.21571,193235420.0
2025-09-07,0.21571,0.22926,0.21571,0.22877,350874528.0
2025-09-08,0.22877,0.24408,0.22655,0.24165,670952982.0
2025-09-09,0.24165,0.24949,0.23364,0.24065,763521742.0
2025-09-10,0.24065,0.24862,0.23623,0.24536,317229691.0
2025-09-11,0.24536,0.25697,0.24257,0.25607,229096869.0
2025-09-12,0.25607,0.27858,0.25478,0.27547,207664068.0
2025-09-13,0.27547,0.30668,0.27268,0.28932,395017580.0
2025-09-14,0.28932,0.2949,0.27271,0.27796,240522048.0
2025-09-15,0.27796,0.28205,0.2586,0.2683,247651931.0
2025-09-16,0.2683,0.27204,0.25762,0.26993,183144887.0
2025-09-17,0.26993,0.28377,0.26085,0.28255,197326884.0
2025-09-18,0.28255,0.28876,0.27561,0.27856,174723203.0
2025-09-19,0.27856,0.28489,0.26324,0.26526,142896299.0
2025-09-20,0.26526,0.26947,0.263,0.26759,71317040.0
2025-09-21,0.26759,0.26965,0.26035,0.26076,71015161.0
2025-09-22,0.26076,0.26235,0.23107,0.24122,290206844.0
