timestamp,open,high,low,close,volume
2026-05-16 12:00:00,78080.47,78345.99,77833.4,78238.68,1035.88489
2026-05-16 16:00:00,78238.68,78364.65,78119.72,78259.66,527.24601
2026-05-16 20:00:00,78259.66,78318.94,78125.32,78148.05,265.57526
2026-05-17 00:00:00,78148.05,78243.19,77725.71,78028.88,510.67414
2026-05-17 04:00:00,78028.88,78323.13,78003.35,78180.01,393.46598
2026-05-17 08:00:00,78180.01,78599.98,78033.01,78415.99,459.73951
2026-05-17 12:00:00,78415.99,78550.0,77850.01,78051.41,464.98832
2026-05-17 16:00:00,78051.41,78468.46,77856.68,78415.29,327.51016
2026-05-17 20:00:00,78415.29,78485.35,76737.49,77457.68,1157.57179
2026-05-18 00:00:00,77457.68,77477.98,76707.61,76924.66,1116.5092
2026-05-18 04:00:00,76924.66,77089.29,76583.34,77073.69,1027.83748
2026-05-18 08:00:00,77073.69,77403.47,76668.58,77285.83,810.50342
2026-05-18 12:00:00,77285.83,77796.88,76051.0,76409.45,2310.2005
2026-05-18 16:00:00,76409.45,76993.55,76144.24,76922.4,1193.69784
2026-05-18 20:00:00,76922.4,77221.13,76800.0,77001.87,639.20636
2026-05-19 00:00:00,77001.87,77413.36,76487.83,76787.11,717.49964
2026-05-19 04:00:00,76787.11,77278.57,76644.98,77233.69,581.45662
2026-05-19 08:00:00,77233.69,77317.02,76633.83,76714.62,674.28487
2026-05-19 12:00:00,76714.62,77048.72,76144.71,76521.23,1253.36325
2026-05-19 16:00:00,76521.23,77065.8,76407.72,76818.74,633.98237
2026-05-19 20:00:00,76818.74,77040.83,76642.96,76834.35,310.66974
2026-05-20 00:00:00,76834.35,76921.84,76518.9,76723.55,621.92684
2026-05-20 04:00:00,76723.55,77472.21,76692.0,77282.64,850.07334
2026-05-20 08:00:00,77282.64,77663.0,77210.33,77382.5,659.78883
2026-05-20 12:00:00,77382.5,77853.04,76891.61,77455.45,1161.30472
2026-05-20 16:00:00,77455.45,77713.66,77018.38,77667.49,654.95147
2026-05-20 20:00:00,77667.49,77766.6,77226.61,77552.23,422.35784
2026-05-21 00:00:00,77552.23,78173.15,77525.0,78078.71,872.72922
2026-05-21 04:00:00,78078.71,78180.01,77521.0,77889.01,570.50351
2026-05-21 08:00:00,77889.01,78199.99,77148.08,77189.1,754.95698
2026-05-21 12:00:00,77189.1,77402.12,76720.0,77259.45,929.58297
2026-05-21 16:00:00,77259.45,78098.16,77008.75,77704.76,1088.51969
2026-05-21 20:00:00,77704.76,77813.35,77534.43,77615.52,264.30112
2026-05-22 00:00:00,77615.52,77817.8,77327.28,77779.98,368.1858
2026-05-22 04:00:00,77779.98,77900.0,77288.77,77408.06,655.45791
2026-05-22 08:00:00,77408.06,77535.0,77184.45,77428.84,565.82339
2026-05-22 12:00:00,77428.84,77584.93,76570.72,76790.59,1013.44221
2026-05-22 16:00:00,76790.59,77093.72,75668.77,75860.43,1038.66123
2026-05-22 20:00:00,75860.43,76087.86,75377.68,75536.79,723.87487
2026-05-23 00:00:00,75536.79,75664.62,75220.0,75635.21,800.92507
2026-05-23 04:00:00,75635.21,75650.63,74289.61,74609.36,966.20443
2026-05-23 08:00:00,74609.36,74873.55,74347.39,74790.0,1066.38458
2026-05-23 12:00:00,74790.0,75697.4,74660.91,75519.99,1118.76532
2026-05-23 16:00:00,75519.99,76009.31,75371.72,75983.45,752.78402
2026-05-23 20:00:00,75983.45,77403.58,75953.95,76752.01,1214.97101
2026-05-24 00:00:00,76752.01,77011.62,76629.02,76750.0,422.35932
2026-05-24 04:00:00,76750.0,77065.95,76651.59,76799.99,325.39065
2026-05-24 08:00:00,76799.99,77507.27,76734.42,77320.06,666.41523
2026-05-24 12:00:00,77320.06,77325.72,76198.01,76371.59,805.9966
2026-05-24 16:00:00,76371.59,76799.98,76371.59,76773.34,337.50873
2026-05-24 20:00:00,76773.34,77225.96,76108.0,77064.95,767.60983
2026-05-25 00:00:00,77064.95,77484.99,76914.25,77026.68,563.22226
2026-05-25 04:00:00,77026.68,77636.24,76990.78,77401.12,558.1443
2026-05-25 08:00:00,77401.12,77697.74,77280.32,77357.5,498.95406
2026-05-25 12:00:00,77357.5,77904.34,77286.5,77628.81,603.10301
2026-05-25 16:00:00,77628.81,77807.29,77343.61,77441.86,454.50225
2026-05-25 20:00:00,77441.86,77500.0,77029.27,77322.01,452.78345
2026-05-26 00:00:00,77322.01,77345.0,76475.59,76664.0,882.68821
2026-05-26 04:00:00,76664.0,77059.73,76603.73,76730.84,824.82687
2026-05-26 08:00:00,76730.84,77621.75,76586.94,77183.55,722.92613
2026-05-26 12:00:00,77183.55,78080.0,76272.63,76518.1,1732.33397
2026-05-26 16:00:00,76518.1,76710.01,75791.08,76052.0,1711.92548
2026-05-26 20:00:00,76052.0,76180.0,75677.97,75930.0,544.41807
